date,open,high,low,close,volume
2010-03-19,3953.43994140625,3963.530029296875,3906.110107421875,3925.43994140625,184326800
2010-03-22,3908.550048828125,3928.0,3868.02001953125,3928.0,119579800
2010-03-23,3927.6201171875,3962.199951171875,3926.8701171875,3952.550048828125,111188200
2010-03-24,3960.27001953125,3966.9599609375,3907.85009765625,3949.81005859375,132041600
2010-03-25,3951.7099609375,4008.699951171875,3950.949951171875,4000.47998046875,137603800
2010-03-26,3990.989990234375,4002.919921875,3979.8701171875,3988.929931640625,105178200
2010-03-29,4002.1298828125,4017.639892578125,3971.1201171875,4000.659912109375,99561400
2010-03-30,4018.199951171875,4028.639892578125,3978.8701171875,3987.409912109375,117886800
2010-03-31,3982.14990234375,3998.570068359375,3943.030029296875,3974.010009765625,139164200
2010-04-01,3996.530029296875,4041.580078125,3989.830078125,4034.22998046875,111669600
2010-04-06,4048.89990234375,4065.070068359375,4026.739990234375,4053.93994140625,113667400
2010-04-07,4049.25,4052.030029296875,4020.169921875,4026.969970703125,115462800
2010-04-08,4007.3701171875,4012.10009765625,3952.139892578125,3978.4599609375,124318400
2010-04-09,4008.429931640625,4050.5400390625,4008.199951171875,4050.5400390625,104637800
2010-04-12,4078.3798828125,4082.110107421875,4032.0400390625,4050.5,106880000
2010-04-13,4038.72998046875,4058.10009765625,4020.7099609375,4031.989990234375,126779600
2010-04-14,4051.64990234375,4074.2900390625,4046.610107421875,4057.699951171875,136845000
2010-04-15,4069.300048828125,4084.68994140625,4036.89990234375,4065.64990234375,136845000
2010-04-16,4044.889892578125,4086.0,3976.419921875,3986.6298828125,191295400
2010-04-19,3964.530029296875,3987.050048828125,3949.080078125,3970.469970703125,0
2010-04-20,3987.75,4030.0400390625,3970.6298828125,4026.64990234375,119539400
2010-04-21,4037.389892578125,4037.389892578125,3976.949951171875,3977.669921875,138462800
2010-04-22,3969.5,4007.300048828125,3907.429931640625,3924.64990234375,189281900
2010-04-23,3921.8701171875,3968.5,3907.18994140625,3951.300048828125,161657800
2010-04-26,3995.260009765625,4017.530029296875,3978.31005859375,3997.389892578125,129533400
2010-04-27,3988.8701171875,3995.9599609375,3844.60009765625,3844.60009765625,164571600
2010-04-28,3815.389892578125,3848.14990234375,3749.530029296875,3787.0,284113000
2010-04-29,3796.43994140625,3857.639892578125,3775.340087890625,3840.6201171875,180090900
2010-04-30,3829.639892578125,3857.080078125,3783.949951171875,3816.989990234375,179653200
2010-05-03,3796.7900390625,3847.2099609375,3771.9599609375,3828.4599609375,100879200
2010-05-04,3827.050048828125,3836.169921875,3678.889892578125,3689.2900390625,245235200
2010-05-05,3688.14990234375,3705.080078125,3613.570068359375,3636.030029296875,274467800
2010-05-06,3583.75,3667.889892578125,3541.820068359375,3556.110107421875,331062400
2010-05-07,3454.60009765625,3538.860107421875,3349.9599609375,3392.590087890625,438501300
2010-05-10,3605.840087890625,3720.2900390625,3461.9599609375,3720.2900390625,413011200
2010-05-11,3655.239990234375,3700.2900390625,3623.219970703125,3693.199951171875,222168000
2010-05-12,3665.77001953125,3763.070068359375,3639.340087890625,3733.8701171875,207577300
2010-05-13,3774.10009765625,3774.10009765625,3702.739990234375,3731.5400390625,130644800
2010-05-14,3706.77001953125,3711.1201171875,3543.739990234375,3560.360107421875,239780000
2010-05-17,3526.8701171875,3594.93994140625,3515.39990234375,3543.550048828125,167306700
2010-05-18,3601.3798828125,3640.06005859375,3576.27001953125,3617.320068359375,158030000
2010-05-19,3557.35009765625,3576.139892578125,3485.889892578125,3511.669921875,221007000
2010-05-20,3522.4599609375,3555.639892578125,3362.169921875,3432.52001953125,279907600
2010-05-21,3433.18994140625,3458.669921875,3341.760009765625,3430.739990234375,291508000
2010-05-24,3460.489990234375,3477.860107421875,3399.580078125,3430.929931640625,134297800
2010-05-25,3326.5400390625,3348.639892578125,3287.570068359375,3331.2900390625,224325800
2010-05-26,3393.43994140625,3449.570068359375,3374.780029296875,3408.590087890625,220441200
2010-05-27,3433.27001953125,3527.699951171875,3420.780029296875,3525.31005859375,207762200
2010-05-28,3553.169921875,3553.169921875,3501.169921875,3515.06005859375,153896600
2010-05-31,3506.300048828125,3528.780029296875,3498.070068359375,3507.56005859375,64323600
2010-06-01,3481.659912109375,3521.239990234375,3414.5,3503.080078125,187823600
2010-06-02,3471.830078125,3505.72998046875,3432.199951171875,3501.5,143898400
2010-06-03,3572.760009765625,3598.3798828125,3549.8798828125,3557.340087890625,163039000
2010-06-04,3567.989990234375,3593.0,3443.110107421875,3455.610107421875,223099000
2010-06-07,3397.169921875,3455.320068359375,3381.72998046875,3413.719970703125,175973200
2010-06-08,3433.860107421875,3433.860107421875,3343.590087890625,3380.360107421875,177003000
2010-06-09,3411.81005859375,3446.77001953125,3364.840087890625,3446.77001953125,167829200
2010-06-10,3416.5400390625,3538.610107421875,3405.260009765625,3516.639892578125,172744600
2010-06-11,3536.85009765625,3570.389892578125,3507.570068359375,3555.52001953125,177228600
2010-06-14,3583.469970703125,3630.159912109375,3581.969970703125,3626.0400390625,155673600
2010-06-15,3590.830078125,3672.7099609375,3590.830078125,3661.510009765625,152375600
2010-06-16,3689.64990234375,3689.64990234375,3639.280029296875,3675.929931640625,166233600
2010-06-17,3671.9599609375,3716.18994140625,3660.25,3683.080078125,147755800
2010-06-18,3685.35009765625,3704.590087890625,3662.580078125,3687.2099609375,197360200
2010-06-21,3750.699951171875,3759.5400390625,3722.3798828125,3736.14990234375,131633000
2010-06-22,3703.31005859375,3726.0400390625,3671.389892578125,3705.320068359375,136381400
2010-06-23,3665.85009765625,3696.030029296875,3626.5400390625,3641.7900390625,133447000
2010-06-24,3666.419921875,3667.93994140625,3543.469970703125,3555.360107421875,151023400
2010-06-25,3559.1201171875,3577.510009765625,3504.31005859375,3519.72998046875,144737600
2010-06-28,3537.669921875,3577.590087890625,3506.659912109375,3576.449951171875,110519000
2010-06-29,3520.330078125,3532.3798828125,3424.719970703125,3432.989990234375,176011800
2010-06-30,3448.0,3470.68994140625,3408.550048828125,3442.889892578125,169320000
2010-07-01,3386.7900390625,3403.080078125,3321.35009765625,3339.89990234375,188797200
2010-07-02,3371.89990234375,3390.780029296875,3337.409912109375,3348.3701171875,161435300
2010-07-05,3362.719970703125,3364.75,3331.590087890625,3332.4599609375,82880200
2010-07-06,3352.389892578125,3456.429931640625,3349.679931640625,3423.360107421875,139601000
2010-07-07,3386.469970703125,3483.43994140625,3361.179931640625,3483.43994140625,161380200
2010-07-08,3516.1298828125,3553.610107421875,3504.780029296875,3538.25,137177600
2010-07-09,3567.3701171875,3570.889892578125,3540.389892578125,3554.47998046875,102697000
2010-07-12,3562.699951171875,3593.1201171875,3545.570068359375,3567.659912109375,81693200
2010-07-13,3568.389892578125,3642.530029296875,3567.679931640625,3637.760009765625,120330000
2010-07-14,3652.18994140625,3656.760009765625,3596.27001953125,3632.97998046875,104902600
2010-07-15,3617.3701171875,3654.10009765625,3569.409912109375,3581.820068359375,129048000
2010-07-16,3595.02001953125,3614.590087890625,3487.2099609375,3500.159912109375,153679600
2010-07-19,3476.070068359375,3534.489990234375,3476.070068359375,3486.330078125,98873200
2010-07-20,3512.419921875,3514.389892578125,3419.77001953125,3468.02001953125,121121400
2010-07-21,3500.360107421875,3541.590087890625,3488.6201171875,3493.919921875,121735000
2010-07-22,3473.47998046875,3604.89990234375,3469.469970703125,3600.570068359375,152198400
2010-07-23,3595.659912109375,3628.199951171875,3575.320068359375,3607.050048828125,144253200
2010-07-26,3634.760009765625,3636.179931640625,3589.929931640625,3636.179931640625,120159000
2010-07-27,3661.06005859375,3698.02001953125,3654.219970703125,3666.39990234375,189935300
2010-07-28,3680.60009765625,3700.39990234375,3656.18994140625,3670.360107421875,144008200
2010-07-29,3680.06005859375,3720.6298828125,3651.909912109375,3651.909912109375,163107200
2010-07-30,3647.2099609375,3680.070068359375,3600.830078125,3643.139892578125,212444400
2010-08-02,3675.8798828125,3755.719970703125,3671.929931640625,3752.030029296875,128950400
2010-08-03,3744.52001953125,3751.9599609375,3716.0400390625,3747.510009765625,118021400
2010-08-04,3746.56005859375,3779.989990234375,3716.030029296875,3760.719970703125,122176400
2010-08-05,3763.719970703125,3802.93994140625,3758.52001953125,3764.18994140625,111002400
2010-08-06,3780.820068359375,3794.030029296875,3698.14990234375,3716.050048828125,137452400
2010-08-09,3764.25,3781.6298828125,3752.989990234375,3777.3701171875,90481000
2010-08-10,3769.469970703125,3771.669921875,3710.010009765625,3730.580078125,104085000
2010-08-11,3705.43994140625,3708.6201171875,3625.699951171875,3628.2900390625,130808800
2010-08-12,3611.4599609375,3641.85009765625,3584.43994140625,3621.070068359375,142554800
2010-08-13,3650.4599609375,3652.080078125,3577.5400390625,3610.909912109375,112094400
2010-08-16,3622.60009765625,3628.659912109375,3563.8798828125,3597.60009765625,81349400
2010-08-17,3615.35009765625,3664.6201171875,3610.27001953125,3663.1298828125,98604600
2010-08-18,3650.52001953125,3668.5,3625.489990234375,3647.929931640625,84809600
2010-08-19,3666.93994140625,3680.030029296875,3570.35009765625,3572.39990234375,126822600
2010-08-20,3570.39990234375,3596.429931640625,3517.489990234375,3526.1201171875,122422600
2010-08-23,3536.949951171875,3583.449951171875,3524.6298828125,3553.22998046875,84709800
2010-08-24,3523.489990234375,3529.909912109375,3457.1201171875,3491.110107421875,129505800
2010-08-25,3482.530029296875,3500.81005859375,3414.840087890625,3450.18994140625,139057400
2010-08-26,3490.75,3491.85009765625,3455.510009765625,3475.030029296875,117566800
2010-08-27,3460.35009765625,3509.580078125,3435.550048828125,3507.43994140625,124786200
2010-08-30,3518.68994140625,3520.699951171875,3477.27001953125,3487.010009765625,70376000
2010-08-31,3435.050048828125,3490.7900390625,3430.909912109375,3490.7900390625,132464300
2010-09-01,3507.8701171875,3626.260009765625,3478.85009765625,3623.840087890625,168577800
2010-09-02,3610.39990234375,3646.2900390625,3598.179931640625,3631.429931640625,121208000
2010-09-03,3642.10009765625,3706.47998046875,3631.320068359375,3672.199951171875,132819000
2010-09-06,3695.469970703125,3695.469970703125,3674.760009765625,3684.72998046875,74534600
2010-09-07,3669.14990234375,3672.5400390625,3620.360107421875,3643.81005859375,108087700
2010-09-08,3632.6201171875,3686.909912109375,3613.2900390625,3677.2099609375,125221000
2010-09-09,3666.760009765625,3731.06005859375,3655.469970703125,3722.14990234375,123690800
2010-09-10,3703.02001953125,3731.860107421875,3697.179931640625,3725.820068359375,109389800
2010-09-13,3765.239990234375,3781.47998046875,3751.570068359375,3767.14990234375,131294400
2010-09-14,3767.3798828125,3784.1298828125,3746.969970703125,3774.39990234375,118190200
2010-09-15,3776.18994140625,3784.0400390625,3738.43994140625,3755.639892578125,117818000
2010-09-16,3757.909912109375,3766.1298828125,3729.669921875,3736.300048828125,107104400
2010-09-17,3778.239990234375,3795.47998046875,3705.2900390625,3722.02001953125,278399800
2010-09-20,3738.0,3792.3798828125,3737.010009765625,3788.010009765625,142000600
2010-09-21,3781.739990234375,3824.97998046875,3777.6201171875,3784.39990234375,146668200
2010-09-22,3796.75,3796.75,3729.820068359375,3735.050048828125,141261000
2010-09-23,3762.429931640625,3771.68994140625,3666.22998046875,3710.610107421875,133300600
2010-09-24,3687.830078125,3786.35009765625,3686.2900390625,3782.47998046875,191285800
2010-09-27,3796.530029296875,3800.8701171875,3764.1201171875,3766.159912109375,109771000
2010-09-28,3750.530029296875,3780.449951171875,3711.14990234375,3762.35009765625,157413800
2010-09-29,3780.929931640625,3798.47998046875,3725.570068359375,3737.1201171875,143812000
2010-09-30,3711.9599609375,3782.669921875,3693.4599609375,3715.179931640625,160919000
2010-10-01,3722.929931640625,3754.080078125,3672.89990234375,3692.090087890625,135442000
2010-10-04,3689.179931640625,3691.800048828125,3640.47998046875,3649.81005859375,113094000
2010-10-05,3648.9599609375,3742.659912109375,3638.340087890625,3731.929931640625,124876600
2010-10-06,3750.8701171875,3779.7099609375,3746.6298828125,3764.909912109375,145799900
2010-10-07,3769.260009765625,3799.7099609375,3732.449951171875,3770.469970703125,134926800
2010-10-08,3763.35009765625,3774.919921875,3738.56005859375,3763.179931640625,123024800
2010-10-11,3770.030029296875,3782.02001953125,3763.639892578125,3768.489990234375,99536800
2010-10-12,3738.0400390625,3756.25,3700.260009765625,3748.860107421875,127968000
2010-10-13,3768.85009765625,3828.340087890625,3766.929931640625,3828.340087890625,126062800
2010-10-14,3833.419921875,3845.360107421875,3812.409912109375,3819.169921875,153148800
2010-10-15,3829.68994140625,3837.510009765625,3798.929931640625,3827.3701171875,145198400
2010-10-18,3803.4599609375,3842.389892578125,3798.1298828125,3834.5,88536800
2010-10-19,3828.75,3853.9599609375,3794.889892578125,3807.169921875,137790400
2010-10-20,3793.389892578125,3832.8701171875,3786.360107421875,3828.14990234375,115420600
2010-10-21,3820.72998046875,3889.739990234375,3811.43994140625,3878.27001953125,135072000
2010-10-22,3859.330078125,3887.820068359375,3855.909912109375,3868.5400390625,103381200
2010-10-25,3894.909912109375,3894.909912109375,3862.800048828125,3870.0,90223000
2010-10-26,3854.580078125,3866.35009765625,3818.949951171875,3852.659912109375,113039400
2010-10-27,3836.1201171875,3867.889892578125,3811.0,3815.77001953125,125054700
2010-10-28,3838.1298828125,3862.969970703125,3821.8798828125,3834.840087890625,115316500
2010-10-29,3828.7099609375,3857.580078125,3807.800048828125,3833.5,112293600
2010-11-01,3865.0400390625,3873.77001953125,3812.3701171875,3841.110107421875,88108800
2010-11-02,3830.39990234375,3879.35009765625,3830.139892578125,3865.719970703125,96852400
2010-11-03,3880.080078125,3890.89990234375,3834.679931640625,3842.93994140625,116760500
2010-11-04,3885.169921875,3931.760009765625,3885.169921875,3916.780029296875,244575600
2010-11-05,3928.010009765625,3937.639892578125,3893.929931640625,3916.72998046875,156369000
2010-11-08,3915.340087890625,3919.860107421875,3896.699951171875,3913.699951171875,116917100
2010-11-09,3903.85009765625,3961.699951171875,3902.639892578125,3945.7099609375,131200100
2010-11-10,3923.25,3932.669921875,3869.199951171875,3888.449951171875,181527000
2010-11-11,3900.830078125,3903.199951171875,3848.10009765625,3867.35009765625,168785200
2010-11-12,3796.610107421875,3853.31005859375,3769.590087890625,3831.1201171875,171830200
2010-11-15,3810.239990234375,3875.6298828125,3797.75,3864.239990234375,108250800
2010-11-16,3836.72998046875,3842.1201171875,3762.469970703125,3762.469970703125,159943600
2010-11-17,3753.760009765625,3798.72998046875,3753.06005859375,3792.35009765625,114469600
2010-11-18,3823.530029296875,3873.580078125,3822.14990234375,3867.969970703125,149425000
2010-11-19,3871.5,3871.5,3827.030029296875,3860.159912109375,118989600
2010-11-22,3892.64990234375,3896.070068359375,3812.47998046875,3818.889892578125,132362800
2010-11-23,3792.139892578125,3803.860107421875,3724.419921875,3724.419921875,157190800
2010-11-24,3738.469970703125,3760.780029296875,3703.719970703125,3747.610107421875,159483400
2010-11-25,3752.419921875,3767.68994140625,3730.0400390625,3760.419921875,103016400
2010-11-26,3728.989990234375,3743.97998046875,3687.429931640625,3728.64990234375,139703200
2010-11-29,3748.10009765625,3773.89990234375,3636.9599609375,3636.9599609375,176573200
2010-11-30,3643.6298828125,3656.81005859375,3591.780029296875,3610.43994140625,202078200
2010-12-01,3634.610107421875,3674.9599609375,3620.639892578125,3669.2900390625,176499800
2010-12-02,3695.409912109375,3754.820068359375,3650.030029296875,3747.0400390625,186177800
2010-12-03,3744.239990234375,3775.75,3721.3798828125,3750.550048828125,151577200
2010-12-06,3758.580078125,3763.39990234375,3723.159912109375,3749.22998046875,110872600
2010-12-07,3759.590087890625,3835.06005859375,3758.909912109375,3810.5,143962000
2010-12-08,3790.47998046875,3857.860107421875,3784.3798828125,3831.97998046875,123966000
2010-12-09,3857.68994140625,3867.340087890625,3836.830078125,3858.050048828125,147906200
2010-12-10,3870.4599609375,3873.639892578125,3850.68994140625,3857.35009765625,104236200
2010-12-13,3872.830078125,3904.429931640625,3868.780029296875,3892.43994140625,114030000
2010-12-14,3893.9599609375,3902.8701171875,3881.639892578125,3902.8701171875,98932400
2010-12-15,3889.840087890625,3892.929931640625,3865.169921875,3880.18994140625,108015800
2010-12-16,3878.25,3897.14990234375,3861.10009765625,3888.360107421875,102082600
2010-12-17,3901.419921875,3906.090087890625,3865.10009765625,3867.35009765625,152973800
2010-12-20,3873.239990234375,3918.68994140625,3869.199951171875,3885.080078125,100344000
2010-12-21,3903.159912109375,3936.06005859375,3899.219970703125,3927.489990234375,92340000
2010-12-22,3922.9599609375,3932.199951171875,3919.469970703125,3919.7099609375,90292800
2010-12-23,3922.739990234375,3924.300048828125,3889.31005859375,3911.320068359375,56607600
2010-12-27,3893.110107421875,3901.919921875,3836.050048828125,3862.18994140625,45835800
2010-12-28,3872.699951171875,3881.969970703125,3858.719970703125,3858.719970703125,38975400
2010-12-29,3869.89990234375,3904.0400390625,3869.820068359375,3890.64990234375,43576200
2010-12-30,3893.510009765625,3902.0400390625,3839.610107421875,3850.760009765625,47107800
2011-01-03,3847.6298828125,3904.030029296875,3836.7099609375,3900.860107421875,72025000
2011-01-04,3908.25,3945.719970703125,3890.830078125,3916.030029296875,109202000
2011-01-05,3904.469970703125,3905.97998046875,3850.3798828125,3904.610107421875,116335600
2011-01-06,3911.340087890625,3945.340087890625,3895.550048828125,3904.419921875,124397200
2011-01-07,3892.8701171875,3913.919921875,3865.580078125,3865.580078125,113235600
2011-01-10,3850.27001953125,3853.3798828125,3790.9599609375,3802.030029296875,123908000
2011-01-11,3821.989990234375,3866.85009765625,3809.85009765625,3861.919921875,135100800
2011-01-12,3870.7900390625,3946.1201171875,3869.669921875,3945.070068359375,177690200
2011-01-13,3950.909912109375,3975.6298828125,3943.97998046875,3974.830078125,185024800
2011-01-14,3961.0400390625,3992.10009765625,3954.0400390625,3983.280029296875,136628800
2011-01-17,3984.090087890625,3990.35009765625,3965.909912109375,3975.409912109375,79477600
2011-01-18,3991.070068359375,4016.39990234375,3987.02001953125,4012.679931640625,138535800
2011-01-19,4019.7900390625,4022.580078125,3973.239990234375,3976.7099609375,151931600
2011-01-20,3972.830078125,3989.030029296875,3950.300048828125,3964.840087890625,171667200
2011-01-21,3982.489990234375,4057.969970703125,3979.239990234375,4017.449951171875,189639400
2011-01-24,4028.330078125,4037.89990234375,4002.719970703125,4033.2099609375,113053200
2011-01-25,4049.1201171875,4056.68994140625,4016.5,4019.6201171875,149305800
2011-01-26,4043.919921875,4066.409912109375,4039.590087890625,4049.070068359375,159649400
2011-01-27,4040.199951171875,4079.300048828125,4032.110107421875,4059.570068359375,155312400
2011-01-28,4044.56005859375,4072.639892578125,4002.320068359375,4002.320068359375,159516400
2011-01-31,3997.139892578125,4018.510009765625,3953.179931640625,4005.5,149667400
2011-02-01,4037.139892578125,4078.47998046875,4019.340087890625,4072.6201171875,145716600
2011-02-02,4084.75,4089.639892578125,4049.739990234375,4066.530029296875,135369200
2011-02-03,4056.389892578125,4059.25,4009.1201171875,4036.590087890625,132587800
2011-02-04,4049.010009765625,4059.6298828125,4026.919921875,4047.2099609375,125922000
2011-02-07,4055.5,4098.64013671875,4052.610107421875,4090.800048828125,135168800
2011-02-08,4082.43994140625,4109.3798828125,4078.510009765625,4108.27001953125,150037800
2011-02-09,4100.6201171875,4120.43994140625,4090.719970703125,4090.739990234375,148466600
2011-02-10,4078.8701171875,4095.139892578125,4041.6298828125,4095.139892578125,274587200
2011-02-11,4080.739990234375,4121.3798828125,4039.239990234375,4101.31005859375,225951400
2011-02-14,4128.7001953125,4130.39990234375,4089.659912109375,4096.6201171875,179200200
2011-02-15,4091.639892578125,4118.759765625,4085.5,4110.33984375,145990600
2011-02-16,4124.259765625,4169.8701171875,4121.4599609375,4151.259765625,181543800
2011-02-17,4160.77978515625,4163.43994140625,4129.56982421875,4152.31005859375,178321000
2011-02-18,4164.64990234375,4168.56982421875,4136.169921875,4157.14013671875,166152200
2011-02-21,4153.10009765625,4163.990234375,4087.85009765625,4097.41015625,123263600
2011-02-22,4074.6201171875,4078.8701171875,4026.010009765625,4050.27001953125,170506800
2011-02-23,4044.530029296875,4061.0400390625,4007.929931640625,4013.1201171875,160225400
2011-02-24,3985.090087890625,4024.260009765625,3984.360107421875,4009.639892578125,198786200
2011-02-25,4029.070068359375,4084.5400390625,4006.8701171875,4070.3798828125,129429800
2011-02-28,4064.550048828125,4131.72998046875,4053.419921875,4110.35009765625,130304200
2011-03-01,4126.66015625,4145.72998046875,4056.429931640625,4067.14990234375,156607600
2011-03-02,4042.510009765625,4053.639892578125,4009.889892578125,4034.320068359375,168907600
2011-03-03,4057.909912109375,4098.10986328125,4040.429931640625,4060.760009765625,126624400
2011-03-04,4068.68994140625,4091.31005859375,4010.800048828125,4020.2099609375,105091800
2011-03-07,4007.340087890625,4049.97998046875,3990.409912109375,3990.409912109375,76137000
2011-03-08,4006.360107421875,4017.429931640625,3964.989990234375,4015.909912109375,78340200
2011-03-09,4016.449951171875,4035.81005859375,3985.909912109375,3993.81005859375,87044800
2011-03-10,3961.3701171875,3980.85009765625,3940.25,3963.989990234375,56764000
2011-03-11,3926.719970703125,3951.4599609375,3915.2099609375,3928.679931640625,56519600
2011-03-14,3914.030029296875,3939.5,3871.219970703125,3878.0400390625,98051600
2011-03-15,3793.949951171875,3820.7900390625,3713.070068359375,3780.85009765625,140934800
2011-03-16,3800.830078125,3800.830078125,3693.93994140625,3696.56005859375,95758400
2011-03-17,3728.639892578125,3796.6201171875,3708.1298828125,3786.2099609375,132872800
2011-03-18,3807.510009765625,3861.840087890625,3801.469970703125,3810.219970703125,107533200
2011-03-21,3870.719970703125,3904.449951171875,3855.25,3904.449951171875,84480400
2011-03-22,3904.1201171875,3926.659912109375,3876.7099609375,3892.7099609375,97281600
2011-03-23,3875.260009765625,3918.0,3875.260009765625,3913.72998046875,67882600
2011-03-24,3900.239990234375,3973.02001953125,3885.830078125,3968.840087890625,47473600
2011-03-25,3986.56005859375,3986.56005859375,3960.18994140625,3972.3798828125,53107800
2011-03-28,3966.77001953125,3991.320068359375,3959.85009765625,3976.949951171875,121680800
2011-03-29,3984.050048828125,3990.72998046875,3949.199951171875,3987.800048828125,113657600
2011-03-30,4024.02001953125,4031.179931640625,4011.7099609375,4024.43994140625,124535200
2011-03-31,4025.8701171875,4037.39990234375,3989.179931640625,3989.179931640625,127460400
2011-04-01,4014.580078125,4055.8798828125,4002.22998046875,4054.760009765625,150410000
2011-04-04,4051.43994140625,4059.64990234375,4039.60009765625,4042.919921875,100169600
2011-04-05,4039.739990234375,4045.0,4013.669921875,4041.739990234375,116996200
2011-04-06,4046.330078125,4066.75,4015.760009765625,4048.159912109375,134534400
2011-04-07,4048.699951171875,4070.889892578125,4025.02001953125,4028.300048828125,125786200
2011-04-08,4051.919921875,4068.64990234375,4047.550048828125,4061.909912109375,99894800
2011-04-11,4056.93994140625,4057.530029296875,4026.080078125,4038.699951171875,96334600
2011-04-12,4008.340087890625,4018.81005859375,3966.070068359375,3976.60009765625,136738400
2011-04-13,3998.2900390625,4029.340087890625,3984.010009765625,4006.22998046875,125471800
2011-04-14,3986.260009765625,3994.860107421875,3949.010009765625,3970.389892578125,141820400
2011-04-15,3970.64990234375,3977.659912109375,3950.5,3974.47998046875,128157600
